,Name,Path,Class
57236,Астана,HKR_dataset/img/10_5_3.jpg,0
57547,Астана,HKR_dataset/img/11_35_67.jpg,0
57778,Астана,HKR_dataset/img/10_5_300.jpg,0
57880,Астана,HKR_dataset/img/10_5_170.jpg,0
58038,Астана,HKR_dataset/img/10_5_351.jpg,0
58245,Астана,HKR_dataset/img/10_5_178.jpg,0
58247,Астана,HKR_dataset/img/10_5_234.jpg,0
58249,Астана,HKR_dataset/img/10_5_94.jpg,0
58283,Астана,HKR_dataset/img/10_5_241_.jpg,0
58319,Астана,HKR_dataset/img/10_5_132.jpg,0
58679,Астана,HKR_dataset/img/10_5_155.jpg,0
58681,Астана,HKR_dataset/img/10_5_454.jpg,0
58770,Астана,HKR_dataset/img/10_5_361.jpg,0
59123,Астана,HKR_dataset/img/10_5_0.jpg,0
59466,Астана,HKR_dataset/img/10_5_311.jpg,0
59546,Астана,HKR_dataset/img/10_5_299.jpg,0
59736,Астана,HKR_dataset/img/10_5_174.jpg,0
59777,Астана,HKR_dataset/img/10_5_74.jpg,0
59872,Астана,HKR_dataset/img/10_5_144.jpg,0
60013,Астана,HKR_dataset/img/10_5_382.jpg,0
60112,Астана,HKR_dataset/img/10_5_420.jpg,0
60152,Астана,HKR_dataset/img/10_5_104.jpg,0
60340,Астана,HKR_dataset/img/10_5_438.jpg,0
60381,Астана,HKR_dataset/img/10_5_98.jpg,0
60730,Астана,HKR_dataset/img/10_5_114.jpg,0
60738,Астана,HKR_dataset/img/10_5_254.jpg,0
60920,Астана,HKR_dataset/img/10_5_85.jpg,0
60927,Астана,HKR_dataset/img/10_5_130.jpg,0
61366,Астана,HKR_dataset/img/11_35_2.jpg,0
61374,Астана,HKR_dataset/img/10_5_248.jpg,0
61454,Астана,HKR_dataset/img/11_35_51.jpg,0
61586,Астана,HKR_dataset/img/10_5_134.jpg,0
61678,Астана,HKR_dataset/img/11_35_58.jpg,0
61798,Астана,HKR_dataset/img/10_5_166.jpg,0
61886,Астана,HKR_dataset/img/10_5_225.jpg,0
61943,Астана,HKR_dataset/img/10_5_156.jpg,0
62073,Астана,HKR_dataset/img/10_5_117.jpg,0
62140,Астана,HKR_dataset/img/10_5_346.jpg,0
62513,Астана,HKR_dataset/img/10_5_366.jpg,0
62646,Астана,HKR_dataset/img/11_35_6.jpg,0
62757,Астана,HKR_dataset/img/11_35_55.jpg,0
62770,Астана,HKR_dataset/img/10_5_206.jpg,0
62917,Астана,HKR_dataset/img/11_35_47.jpg,0
63086,Астана,HKR_dataset/img/10_5_106.jpg,0
63157,Астана,HKR_dataset/img/10_5_50.jpg,0
63686,Астана,HKR_dataset/img/10_5_89.jpg,0
63693,Астана,HKR_dataset/img/10_5_59.jpg,0
63714,Астана,HKR_dataset/img/10_5_131.jpg,0
63844,Астана,HKR_dataset/img/10_5_353.jpg,0
63896,Астана,HKR_dataset/img/10_5_253.jpg,0
63931,Астана,HKR_dataset/img/10_5_445.jpg,0
64142,Астана,HKR_dataset/img/10_5_427.jpg,0
64306,Астана,HKR_dataset/img/10_5_91.jpg,0
64690,Астана,HKR_dataset/img/10_5_83_.jpg,0
64711,Астана,HKR_dataset/img/10_5_364.jpg,0
64747,Астана,HKR_dataset/img/10_5_318.jpg,0
64925,Астана,HKR_dataset/img/10_5_200.jpg,0
154,Алматинская,HKR_dataset/img/10_27_153.jpg,0
164,Алматинская,HKR_dataset/img/10_27_185.jpg,0
413,Алматинская,HKR_dataset/img/10_27_87.jpg,0
558,Алматинская,HKR_dataset/img/10_27_249.jpg,0
709,Алматинская,HKR_dataset/img/10_27_47.jpg,0
750,Алматинская,HKR_dataset/img/10_27_77.jpg,0
856,Алматинская,HKR_dataset/img/10_27_53_.jpg,0
925,Алматинская,HKR_dataset/img/10_27_366.jpg,0
1636,Алматинская,HKR_dataset/img/10_27_289.jpg,0
1926,Алматинская,HKR_dataset/img/10_27_425.jpg,0
1991,Алматинская,HKR_dataset/img/10_27_203.jpg,0
2122,Алматинская,HKR_dataset/img/10_27_59.jpg,0
2177,Алматинская,HKR_dataset/img/10_27_23.jpg,0
2361,Алматинская,HKR_dataset/img/10_27_428.jpg,0
2421,Алматинская,HKR_dataset/img/10_27_91.jpg,0
2485,Алматинская,HKR_dataset/img/11_21_33_.jpg,0
2496,Алматинская,HKR_dataset/img/11_21_62_.jpg,0
2606,Алматинская,HKR_dataset/img/11_21_31_.jpg,0
2942,Алматинская,HKR_dataset/img/10_27_384.jpg,0
3147,Алматинская,HKR_dataset/img/10_27_182.jpg,0
3395,Алматинская,HKR_dataset/img/10_27_103.jpg,0
3545,Алматинская,HKR_dataset/img/10_27_102.jpg,0
3717,Алматинская,HKR_dataset/img/11_21_15.jpg,0
3781,Алматинская,HKR_dataset/img/10_27_172.jpg,0
3786,Алматинская,HKR_dataset/img/10_27_145.jpg,0
3831,Алматинская,HKR_dataset/img/10_27_370.jpg,0
3855,Алматинская,HKR_dataset/img/10_27_244_.jpg,0
4005,Алматинская,HKR_dataset/img/10_27_18.jpg,0
4183,Алматинская,HKR_dataset/img/10_27_438.jpg,0
4257,Алматинская,HKR_dataset/img/10_27_76.jpg,0
4619,Алматинская,HKR_dataset/img/10_27_334.jpg,0
4629,Алматинская,HKR_dataset/img/10_27_32.jpg,0
5194,Алматинская,HKR_dataset/img/10_27_120.jpg,0
5376,Алматинская,HKR_dataset/img/10_27_110.jpg,0
5827,Алматинская,HKR_dataset/img/11_21_27_.jpg,0
5864,Алматинская,HKR_dataset/img/10_27_237.jpg,0
5866,Алматинская,HKR_dataset/img/10_27_83_.jpg,0
5870,Алматинская,HKR_dataset/img/10_27_61.jpg,0
6365,Алматинская,HKR_dataset/img/10_27_138.jpg,0
6375,Алматинская,HKR_dataset/img/10_27_82.jpg,0
6448,Алматинская,HKR_dataset/img/10_27_412.jpg,0
6589,Алматинская,HKR_dataset/img/10_27_101.jpg,0
6669,Алматинская,HKR_dataset/img/10_27_429.jpg,0
6752,Алматинская,HKR_dataset/img/10_27_194.jpg,0
7160,Алматинская,HKR_dataset/img/11_21_36_.jpg,0
7379,Алматинская,HKR_dataset/img/10_27_16.jpg,0
7558,Алматинская,HKR_dataset/img/10_27_406.jpg,0
7599,Алматинская,HKR_dataset/img/10_27_222.jpg,0
7678,Алматинская,HKR_dataset/img/10_27_98.jpg,0
7787,Алматинская,HKR_dataset/img/10_27_81.jpg,0
7850,Алматинская,HKR_dataset/img/10_27_464.jpg,0
7854,Алматинская,HKR_dataset/img/10_27_197.jpg,0
7928,Алматинская,HKR_dataset/img/10_27_97.jpg,0
8034,Алматинская,HKR_dataset/img/10_27_433.jpg,0
8041,Алматинская,HKR_dataset/img/10_27_118.jpg,0
8121,Алматинская,HKR_dataset/img/10_27_142.jpg,0
8138,Алматинская,HKR_dataset/img/11_21_48_.jpg,0
8180,Алматинская,HKR_dataset/img/10_27_184.jpg,0
8835,Алматинская,HKR_dataset/img/10_27_276.jpg,0
8918,Алматинская,HKR_dataset/img/11_21_0_.jpg,0
9005,Алматинская,HKR_dataset/img/10_27_180.jpg,0
9223,Алматинская,HKR_dataset/img/11_21_10.jpg,0
9662,Алматинская,HKR_dataset/img/10_27_352.jpg,0
9802,Алматинская,HKR_dataset/img/10_27_338.jpg,0
9813,Алматинская,HKR_dataset/img/11_21_54_.jpg,0
10063,Алматинская,HKR_dataset/img/10_27_187.jpg,0
10076,Алматинская,HKR_dataset/img/10_27_124.jpg,0
10329,Алматинская,HKR_dataset/img/10_27_115.jpg,0
10346,Алматинская,HKR_dataset/img/10_27_65.jpg,0
10382,Алматинская,HKR_dataset/img/10_27_246.jpg,0
10437,Алматинская,HKR_dataset/img/10_27_137.jpg,0
10778,Алматинская,HKR_dataset/img/10_27_397.jpg,0
10842,Алматинская,HKR_dataset/img/10_27_383.jpg,0
11159,Алматинская,HKR_dataset/img/10_27_229.jpg,0
11311,Алматинская,HKR_dataset/img/10_27_255.jpg,0
11366,Алматинская,HKR_dataset/img/10_27_298.jpg,0
11367,Алматинская,HKR_dataset/img/10_27_251.jpg,0
11455,Алматинская,HKR_dataset/img/10_27_410.jpg,0
11506,Алматинская,HKR_dataset/img/10_27_430.jpg,0
11763,Алматинская,HKR_dataset/img/10_27_378.jpg,0
11849,Алматинская,HKR_dataset/img/11_21_32_.jpg,0
11943,Алматинская,HKR_dataset/img/10_27_344.jpg,0
12150,Алматинская,HKR_dataset/img/11_21_46_.jpg,0
12251,Алматинская,HKR_dataset/img/10_27_1.jpg,0
12260,Алматинская,HKR_dataset/img/10_27_84_.jpg,0
12288,Алматинская,HKR_dataset/img/11_21_50_.jpg,0
12319,Алматинская,HKR_dataset/img/10_27_432.jpg,0
12569,Алматинская,HKR_dataset/img/10_27_349_.jpg,0
12750,Алматинская,HKR_dataset/img/10_27_127.jpg,0
12906,Алматинская,HKR_dataset/img/10_27_0.jpg,0
12912,Алматинская,HKR_dataset/img/10_27_359.jpg,0
13166,Алматинская,HKR_dataset/img/10_27_205.jpg,0
13485,Алматинская,HKR_dataset/img/10_27_159_.jpg,0
14122,Алматинская,HKR_dataset/img/10_27_228.jpg,0
14148,Алматинская,HKR_dataset/img/10_27_67.jpg,0
14195,Алматинская,HKR_dataset/img/11_21_58_.jpg,0
14203,Алматинская,HKR_dataset/img/10_27_365.jpg,0
14290,Алматинская,HKR_dataset/img/11_21_51_.jpg,0
14321,Алматинская,HKR_dataset/img/11_21_59_.jpg,0
14532,Алматинская,HKR_dataset/img/10_27_357.jpg,0
14686,Алматинская,HKR_dataset/img/10_27_123.jpg,0
15017,Алматинская,HKR_dataset/img/10_27_86.jpg,0
15217,Алматинская,HKR_dataset/img/10_27_2.jpg,0
15232,Алматинская,HKR_dataset/img/11_21_42_.jpg,0
15483,Алматинская,HKR_dataset/img/10_27_109.jpg,0
15487,Алматинская,HKR_dataset/img/10_27_393_.jpg,0
15636,Алматинская,HKR_dataset/img/10_27_161.jpg,0
15866,Алматинская,HKR_dataset/img/11_21_63_.jpg,0
15869,Алматинская,HKR_dataset/img/11_21_17_.jpg,0
15897,Алматинская,HKR_dataset/img/10_27_12.jpg,0
16116,Алматинская,HKR_dataset/img/11_21_3_.jpg,0
16283,Алматинская,HKR_dataset/img/10_27_40.jpg,0
16497,Алматинская,HKR_dataset/img/10_27_346.jpg,0
16634,Алматинская,HKR_dataset/img/10_27_134.jpg,0
16645,Алматинская,HKR_dataset/img/10_27_55_.jpg,0
16649,Алматинская,HKR_dataset/img/11_21_45_.jpg,0
16655,Алматинская,HKR_dataset/img/10_27_395.jpg,0
16664,Алматинская,HKR_dataset/img/10_27_173.jpg,0
16694,Алматинская,HKR_dataset/img/10_27_22.jpg,0
16748,Алматинская,HKR_dataset/img/10_27_9.jpg,0
16885,Алматинская,HKR_dataset/img/10_27_337.jpg,0
17386,Алматинская,HKR_dataset/img/10_27_111.jpg,0
17555,Алматинская,HKR_dataset/img/10_27_100.jpg,0
17831,Алматинская,HKR_dataset/img/10_27_287.jpg,0
17926,Алматинская,HKR_dataset/img/10_27_419.jpg,0
18069,Алматинская,HKR_dataset/img/10_27_225.jpg,0
18098,Алматинская,HKR_dataset/img/10_27_345.jpg,0
18221,Алматинская,HKR_dataset/img/10_27_434.jpg,0
18547,Алматинская,HKR_dataset/img/10_27_283.jpg,0
18672,Алматинская,HKR_dataset/img/10_27_250.jpg,0
18681,Алматинская,HKR_dataset/img/10_27_5.jpg,0
18798,Алматинская,HKR_dataset/img/11_21_13_.jpg,0
18899,Алматинская,HKR_dataset/img/10_27_37.jpg,0
18987,Алматинская,HKR_dataset/img/11_21_16_.jpg,0
19144,Алматинская,HKR_dataset/img/10_27_157.jpg,0
19500,Алматинская,HKR_dataset/img/10_27_113.jpg,0
19872,Алматинская,HKR_dataset/img/10_27_36.jpg,0
19880,Алматинская,HKR_dataset/img/10_27_258.jpg,0
19896,Алматинская,HKR_dataset/img/10_27_74.jpg,0
19902,Алматинская,HKR_dataset/img/10_27_204.jpg,0
20341,Алматинская,HKR_dataset/img/11_21_40_.jpg,0
20792,Алматинская,HKR_dataset/img/10_27_243.jpg,0
20918,Алматинская,HKR_dataset/img/11_21_4_.jpg,0
21113,Алматинская,HKR_dataset/img/10_27_295.jpg,0
21124,Алматинская,HKR_dataset/img/10_27_214.jpg,0
21199,Алматинская,HKR_dataset/img/10_27_107.jpg,0
21284,Алматинская,HKR_dataset/img/10_27_94.jpg,0
21387,Алматинская,HKR_dataset/img/10_27_119.jpg,0
21629,Алматинская,HKR_dataset/img/11_21_65_.jpg,0
21758,Алматинская,HKR_dataset/img/10_27_160.jpg,0
21884,Алматинская,HKR_dataset/img/10_27_215.jpg,0
21885,Алматинская,HKR_dataset/img/10_27_156.jpg,0
21897,Алматинская,HKR_dataset/img/10_27_409.jpg,0
22004,Алматинская,HKR_dataset/img/10_27_389.jpg,0
22053,Алматинская,HKR_dataset/img/10_27_186.jpg,0
22119,Алматинская,HKR_dataset/img/10_27_52.jpg,0
22233,Алматинская,HKR_dataset/img/10_27_141_.jpg,0
22677,Алматинская,HKR_dataset/img/10_27_379.jpg,0
22685,Алматинская,HKR_dataset/img/11_21_2_.jpg,0
22726,Алматинская,HKR_dataset/img/10_27_211.jpg,0
22929,Алматинская,HKR_dataset/img/10_27_437.jpg,0
23323,Алматинская,HKR_dataset/img/10_27_292.jpg,0
23380,Алматинская,HKR_dataset/img/10_27_372.jpg,0
23430,Алматинская,HKR_dataset/img/11_21_41.jpg,0
23616,Алматинская,HKR_dataset/img/10_27_44.jpg,0
23631,Алматинская,HKR_dataset/img/10_27_181.jpg,0
23688,Алматинская,HKR_dataset/img/10_27_49.jpg,0
23964,Алматинская,HKR_dataset/img/10_27_407.jpg,0
23996,Алматинская,HKR_dataset/img/10_27_175.jpg,0
24058,Алматинская,HKR_dataset/img/10_27_398.jpg,0
24290,Алматинская,HKR_dataset/img/10_27_339.jpg,0
24559,Алматинская,HKR_dataset/img/10_27_28.jpg,0
24589,Алматинская,HKR_dataset/img/10_27_219.jpg,0
24594,Алматинская,HKR_dataset/img/10_27_227.jpg,0
24649,Алматинская,HKR_dataset/img/10_27_75.jpg,0
24707,Алматинская,HKR_dataset/img/10_27_402.jpg,0
24727,Алматинская,HKR_dataset/img/10_27_168_.jpg,0
24816,Алматинская,HKR_dataset/img/10_27_247.jpg,0
24850,Алматинская,HKR_dataset/img/10_27_132.jpg,0
24995,Алматинская,HKR_dataset/img/10_27_126.jpg,0
25147,Алматинская,HKR_dataset/img/10_27_422.jpg,0
25170,Алматинская,HKR_dataset/img/11_21_47_.jpg,0
25520,Алматинская,HKR_dataset/img/11_21_23_.jpg,0
25549,Алматинская,HKR_dataset/img/10_27_42.jpg,0
25845,Алматинская,HKR_dataset/img/11_21_44_.jpg,0
25861,Алматинская,HKR_dataset/img/10_27_112.jpg,0
25892,Алматинская,HKR_dataset/img/10_27_63.jpg,0
25897,Алматинская,HKR_dataset/img/10_27_353.jpg,0
26095,Алматинская,HKR_dataset/img/10_27_41.jpg,0
26429,Алматинская,HKR_dataset/img/10_27_129.jpg,0
26462,Алматинская,HKR_dataset/img/10_27_139.jpg,0
26613,Алматинская,HKR_dataset/img/11_21_53.jpg,0
26620,Алматинская,HKR_dataset/img/10_27_414.jpg,0
26656,Алматинская,HKR_dataset/img/10_27_85.jpg,0
26911,Алматинская,HKR_dataset/img/10_27_31.jpg,0
27080,Алматинская,HKR_dataset/img/10_27_78.jpg,0
27210,Алматинская,HKR_dataset/img/10_27_4.jpg,0
27398,Алматинская,HKR_dataset/img/10_27_417.jpg,0
27410,Алматинская,HKR_dataset/img/10_27_259.jpg,0
27865,Алматинская,HKR_dataset/img/11_21_38_.jpg,0
27888,Алматинская,HKR_dataset/img/10_27_193.jpg,0
27892,Алматинская,HKR_dataset/img/10_27_240.jpg,0
27907,Алматинская,HKR_dataset/img/10_27_189_.jpg,0
28668,Алматинская,HKR_dataset/img/10_27_224.jpg,0
28710,Алматинская,HKR_dataset/img/10_27_15.jpg,0
29353,Алматинская,HKR_dataset/img/10_27_281.jpg,0
29408,Алматинская,HKR_dataset/img/10_27_154.jpg,0
29573,Алматинская,HKR_dataset/img/10_27_200.jpg,0
29576,Алматинская,HKR_dataset/img/10_27_143.jpg,0
29760,Алматинская,HKR_dataset/img/10_27_387.jpg,0
29892,Алматинская,HKR_dataset/img/10_27_299.jpg,0
29943,Алматинская,HKR_dataset/img/10_27_117.jpg,0
30344,Алматинская,HKR_dataset/img/10_27_241.jpg,0
30460,Алматинская,HKR_dataset/img/10_27_212.jpg,0
30531,Алматинская,HKR_dataset/img/10_27_11.jpg,0
30555,Алматинская,HKR_dataset/img/10_27_105.jpg,0
31047,Алматинская,HKR_dataset/img/10_27_188.jpg,0
31148,Алматинская,HKR_dataset/img/10_27_7.jpg,0
31158,Алматинская,HKR_dataset/img/11_21_37_.jpg,0
31475,Алматинская,HKR_dataset/img/10_27_209.jpg,0
31642,Алматинская,HKR_dataset/img/10_27_45.jpg,0
31832,Алматинская,HKR_dataset/img/11_21_14_.jpg,0
31954,Алматинская,HKR_dataset/img/10_27_27.jpg,0
31982,Алматинская,HKR_dataset/img/10_27_435_.jpg,0
32574,Алматинская,HKR_dataset/img/10_27_217.jpg,0
33064,Алматинская,HKR_dataset/img/10_27_382.jpg,0
34391,Алматинская,HKR_dataset/img/10_27_455.jpg,0
34437,Алматинская,HKR_dataset/img/11_21_57_.jpg,0
34444,Алматинская,HKR_dataset/img/10_27_8.jpg,0
34445,Алматинская,HKR_dataset/img/10_27_202.jpg,0
34508,Алматинская,HKR_dataset/img/10_27_69.jpg,0
34529,Алматинская,HKR_dataset/img/10_27_358.jpg,0
34910,Алматинская,HKR_dataset/img/11_21_43.jpg,0
35008,Алматинская,HKR_dataset/img/10_27_62.jpg,0
35209,Алматинская,HKR_dataset/img/10_27_354.jpg,0
35420,Алматинская,HKR_dataset/img/10_27_234.jpg,0
35771,Алматинская,HKR_dataset/img/11_21_6_.jpg,0
35867,Алматинская,HKR_dataset/img/10_27_73.jpg,0
35950,Алматинская,HKR_dataset/img/10_27_296.jpg,0
35991,Алматинская,HKR_dataset/img/10_27_104.jpg,0
36105,Алматинская,HKR_dataset/img/10_27_88.jpg,0
36288,Алматинская,HKR_dataset/img/10_27_342.jpg,0
36320,Алматинская,HKR_dataset/img/11_21_49.jpg,0
36336,Алматинская,HKR_dataset/img/10_27_235.jpg,0
36344,Алматинская,HKR_dataset/img/10_27_80.jpg,0
36464,Алматинская,HKR_dataset/img/10_27_403.jpg,0
36533,Алматинская,HKR_dataset/img/10_27_348.jpg,0
36898,Алматинская,HKR_dataset/img/10_27_265.jpg,0
37184,Алматинская,HKR_dataset/img/11_21_28_.jpg,0
37446,Алматинская,HKR_dataset/img/10_27_424.jpg,0
37460,Алматинская,HKR_dataset/img/10_27_64.jpg,0
37539,Алматинская,HKR_dataset/img/10_27_216.jpg,0
37546,Алматинская,HKR_dataset/img/10_27_435.jpg,0
37557,Алматинская,HKR_dataset/img/10_27_170.jpg,0
37705,Алматинская,HKR_dataset/img/10_27_391.jpg,0
37907,Алматинская,HKR_dataset/img/10_27_90.jpg,0
38220,Алматинская,HKR_dataset/img/10_27_34.jpg,0
38410,Алматинская,HKR_dataset/img/10_27_377.jpg,0
38730,Алматинская,HKR_dataset/img/10_27_350.jpg,0
38869,Алматинская,HKR_dataset/img/10_27_256.jpg,0
39112,Алматинская,HKR_dataset/img/10_27_121.jpg,0
39238,Алматинская,HKR_dataset/img/10_27_248.jpg,0
39243,Алматинская,HKR_dataset/img/10_27_218.jpg,0
39304,Алматинская,HKR_dataset/img/10_27_242.jpg,0
39425,Алматинская,HKR_dataset/img/10_27_60.jpg,0
39576,Алматинская,HKR_dataset/img/11_21_52_.jpg,0
39603,Алматинская,HKR_dataset/img/10_27_135.jpg,0
39707,Алматинская,HKR_dataset/img/10_27_254.jpg,0
39878,Алматинская,HKR_dataset/img/10_27_133.jpg,0
39921,Алматинская,HKR_dataset/img/10_27_293.jpg,0
40026,Алматинская,HKR_dataset/img/11_21_22_.jpg,0
40118,Алматинская,HKR_dataset/img/10_27_427.jpg,0
40194,Алматинская,HKR_dataset/img/10_27_152.jpg,0
40323,Алматинская,HKR_dataset/img/10_27_420.jpg,0
40650,Алматинская,HKR_dataset/img/10_27_140.jpg,0
40690,Алматинская,HKR_dataset/img/10_27_171.jpg,0
40765,Алматинская,HKR_dataset/img/10_27_208.jpg,0
40917,Алматинская,HKR_dataset/img/10_27_196.jpg,0
41080,Алматинская,HKR_dataset/img/11_21_24_.jpg,0
41387,Алматинская,HKR_dataset/img/10_27_390.jpg,0
41424,Алматинская,HKR_dataset/img/10_27_288.jpg,0
41520,Алматинская,HKR_dataset/img/10_27_19.jpg,0
41552,Алматинская,HKR_dataset/img/10_27_380.jpg,0
41896,Алматинская,HKR_dataset/img/10_27_3.jpg,0
42654,Алматинская,HKR_dataset/img/11_21_61_.jpg,0
42709,Алматинская,HKR_dataset/img/10_27_146.jpg,0
42713,Алматинская,HKR_dataset/img/10_27_130.jpg,0
42752,Алматинская,HKR_dataset/img/10_27_162.jpg,0
42863,Алматинская,HKR_dataset/img/10_27_396.jpg,0
42896,Алматинская,HKR_dataset/img/11_21_12_.jpg,0
42993,Алматинская,HKR_dataset/img/11_21_20_.jpg,0
43246,Алматинская,HKR_dataset/img/10_27_38.jpg,0
43392,Алматинская,HKR_dataset/img/10_27_24.jpg,0
43451,Алматинская,HKR_dataset/img/10_27_39.jpg,0
43667,Алматинская,HKR_dataset/img/10_27_381.jpg,0
44151,Алматинская,HKR_dataset/img/10_27_401.jpg,0
44176,Алматинская,HKR_dataset/img/10_27_367.jpg,0
44198,Алматинская,HKR_dataset/img/10_27_373.jpg,0
44497,Алматинская,HKR_dataset/img/11_21_25_.jpg,0
44663,Алматинская,HKR_dataset/img/10_27_48.jpg,0
44679,Алматинская,HKR_dataset/img/11_21_5_.jpg,0
45173,Алматинская,HKR_dataset/img/10_27_14.jpg,0
45277,Алматинская,HKR_dataset/img/10_27_167.jpg,0
45320,Алматинская,HKR_dataset/img/10_27_199.jpg,0
45413,Алматинская,HKR_dataset/img/10_27_441.jpg,0
45472,Алматинская,HKR_dataset/img/10_27_230.jpg,0
45604,Алматинская,HKR_dataset/img/10_27_347.jpg,0
45623,Алматинская,HKR_dataset/img/10_27_233.jpg,0
45660,Алматинская,HKR_dataset/img/10_27_388.jpg,0
45729,Алматинская,HKR_dataset/img/10_27_223.jpg,0
45810,Алматинская,HKR_dataset/img/10_27_285.jpg,0
46006,Алматинская,HKR_dataset/img/10_27_355.jpg,0
46023,Алматинская,HKR_dataset/img/10_27_297.jpg,0
46114,Алматинская,HKR_dataset/img/10_27_294.jpg,0
46244,Алматинская,HKR_dataset/img/10_27_426.jpg,0
46439,Алматинская,HKR_dataset/img/10_27_151.jpg,0
46525,Алматинская,HKR_dataset/img/10_27_46.jpg,0
47006,Алматинская,HKR_dataset/img/10_27_257.jpg,0
47040,Алматинская,HKR_dataset/img/10_27_335.jpg,0
47254,Алматинская,HKR_dataset/img/10_27_20.jpg,0
47309,Алматинская,HKR_dataset/img/10_27_210.jpg,0
47428,Алматинская,HKR_dataset/img/11_21_60_.jpg,0
47434,Алматинская,HKR_dataset/img/10_27_291.jpg,0
47490,Алматинская,HKR_dataset/img/10_27_50.jpg,0
47493,Алматинская,HKR_dataset/img/10_27_58.jpg,0
47516,Алматинская,HKR_dataset/img/11_21_68_.jpg,0
47813,Алматинская,HKR_dataset/img/10_27_155.jpg,0
48178,Алматинская,HKR_dataset/img/11_21_21_.jpg,0
48229,Алматинская,HKR_dataset/img/10_27_190.jpg,0
48413,Алматинская,HKR_dataset/img/10_27_95.jpg,0
48708,Алматинская,HKR_dataset/img/10_27_439.jpg,0
48967,Алматинская,HKR_dataset/img/10_27_21.jpg,0
48994,Алматинская,HKR_dataset/img/11_21_67_.jpg,0
49022,Алматинская,HKR_dataset/img/10_27_415.jpg,0
49173,Алматинская,HKR_dataset/img/10_27_128.jpg,0
49436,Алматинская,HKR_dataset/img/10_27_343.jpg,0
49578,Алматинская,HKR_dataset/img/10_27_92.jpg,0
49633,Алматинская,HKR_dataset/img/10_27_360.jpg,0
49840,Алматинская,HKR_dataset/img/10_27_340.jpg,0
49936,Алматинская,HKR_dataset/img/10_27_177.jpg,0
50081,Алматинская,HKR_dataset/img/10_27_328.jpg,0
50578,Алматинская,HKR_dataset/img/10_27_231.jpg,0
50713,Алматинская,HKR_dataset/img/11_21_1_.jpg,0
50953,Алматинская,HKR_dataset/img/10_27_238.jpg,0
51007,Алматинская,HKR_dataset/img/10_27_421.jpg,0
51231,Алматинская,HKR_dataset/img/10_27_375.jpg,0
51342,Алматинская,HKR_dataset/img/10_27_29.jpg,0
51378,Алматинская,HKR_dataset/img/10_27_149.jpg,0
51395,Алматинская,HKR_dataset/img/10_27_43.jpg,0
51497,Алматинская,HKR_dataset/img/10_27_399.jpg,0
51557,Алматинская,HKR_dataset/img/10_27_392.jpg,0
51627,Алматинская,HKR_dataset/img/10_27_114.jpg,0
51651,Алматинская,HKR_dataset/img/10_27_260.jpg,0
51927,Алматинская,HKR_dataset/img/10_27_245.jpg,0
51949,Алматинская,HKR_dataset/img/10_27_201.jpg,0
52019,Алматинская,HKR_dataset/img/10_27_79.jpg,0
52423,Алматинская,HKR_dataset/img/10_27_416_.jpg,0
52564,Алматинская,HKR_dataset/img/11_21_34_.jpg,0
52593,Алматинская,HKR_dataset/img/10_27_405.jpg,0
52692,Алматинская,HKR_dataset/img/10_27_30.jpg,0
52941,Алматинская,HKR_dataset/img/10_27_253.jpg,0
52999,Алматинская,HKR_dataset/img/10_27_169.jpg,0
53165,Алматинская,HKR_dataset/img/10_27_106.jpg,0
53530,Алматинская,HKR_dataset/img/10_27_26.jpg,0
53533,Алматинская,HKR_dataset/img/10_27_57_.jpg,0
53728,Алматинская,HKR_dataset/img/10_27_206.jpg,0
53921,Алматинская,HKR_dataset/img/10_27_17.jpg,0
54056,Алматинская,HKR_dataset/img/10_27_252.jpg,0
54089,Алматинская,HKR_dataset/img/10_27_108.jpg,0
54212,Алматинская,HKR_dataset/img/10_27_436.jpg,0
54430,Алматинская,HKR_dataset/img/10_27_386.jpg,0
54710,Алматинская,HKR_dataset/img/10_27_96.jpg,0
55118,Алматинская,HKR_dataset/img/10_27_51.jpg,0
55204,Алматинская,HKR_dataset/img/10_27_33.jpg,0
55249,Алматинская,HKR_dataset/img/11_21_26_.jpg,0
55288,Алматинская,HKR_dataset/img/10_27_66.jpg,0
55501,Алматинская,HKR_dataset/img/10_27_363.jpg,0
55911,Алматинская,HKR_dataset/img/10_27_179.jpg,0
56469,Алматинская,HKR_dataset/img/10_27_376.jpg,0
56816,Алматинская,HKR_dataset/img/10_27_418.jpg,0
56920,Алматинская,HKR_dataset/img/10_27_239.jpg,0
57038,Алматинская,HKR_dataset/img/10_27_361.jpg,0
57275,Алматинская,HKR_dataset/img/10_27_385.jpg,0
57283,Алматинская,HKR_dataset/img/11_21_7_.jpg,0
57311,Алматинская,HKR_dataset/img/10_27_195.jpg,0
57322,Алматинская,HKR_dataset/img/10_27_158.jpg,0
57360,Алматинская,HKR_dataset/img/11_21_8.jpg,0
57607,Алматинская,HKR_dataset/img/10_27_25.jpg,0
57640,Алматинская,HKR_dataset/img/10_27_10.jpg,0
58190,Алматинская,HKR_dataset/img/10_27_176.jpg,0
58201,Алматинская,HKR_dataset/img/10_27_6.jpg,0
58213,Алматинская,HKR_dataset/img/10_27_150.jpg,0
58351,Алматинская,HKR_dataset/img/10_27_404.jpg,0
58515,Алматинская,HKR_dataset/img/10_27_174.jpg,0
58966,Алматинская,HKR_dataset/img/11_21_9_.jpg,0
59013,Алматинская,HKR_dataset/img/10_27_89.jpg,0
